permno,adate,qdate,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER
86136,2016-12-31,2017-03-31,2017-07-31,9.776,0.138,0.170,0.071,0.093,2.537,2.627,0.509,SRE
86136,2016-12-31,2017-06-30,2017-08-31,8.749,0.155,0.210,0.080,0.105,2.528,3.308,0.478,SRE
86136,2016-12-31,2017-06-30,2017-09-30,8.467,0.155,0.210,0.080,0.105,2.528,3.308,0.478,SRE
86136,2016-12-31,2017-06-30,2017-10-31,8.717,0.155,0.210,0.080,0.105,2.528,3.308,0.478,SRE
86136,2016-12-31,2017-09-30,2017-11-30,13.443,0.102,0.208,0.079,0.068,2.527,3.220,0.468,SRE
86136,2016-12-31,2017-09-30,2017-12-31,11.880,0.102,0.208,0.079,0.068,2.527,3.220,0.468,SRE
86136,2016-12-31,2017-09-30,2018-01-31,11.891,0.102,0.208,0.079,0.068,2.527,3.220,0.468,SRE
86136,2017-12-31,2017-12-31,2018-02-28,107.901,0.023,0.210,0.078,0.016,2.783,3.146,0.504,SRE
86136,2017-12-31,2017-12-31,2018-03-31,110.119,0.023,0.210,0.078,0.016,2.783,3.146,0.504,SRE
86136,2017-12-31,2017-12-31,2018-04-30,110.693,0.023,0.210,0.078,0.016,2.783,3.146,0.504,SRE
86136,2017-12-31,2018-03-31,2018-05-31,104.441,0.016,0.210,0.076,0.010,2.643,2.824,0.427,SRE
86136,2017-12-31,2018-03-31,2018-06-30,113.833,0.016,0.210,0.076,0.010,2.643,2.824,0.427,SRE
86136,2017-12-31,2018-03-31,2018-07-31,113.324,0.016,0.210,0.076,0.010,2.643,2.824,0.427,SRE
86136,2017-12-31,2018-06-30,2018-08-31,-20.365,-0.065,0.224,0.073,-0.040,2.664,2.673,0.462,SRE
86136,2017-12-31,2018-06-30,2018-09-30,-19.956,-0.065,0.224,0.073,-0.040,2.664,2.673,0.462,SRE
86136,2017-12-31,2018-06-30,2018-10-31,-19.319,-0.065,0.224,0.073,-0.040,2.664,2.673,0.462,SRE
86136,2017-12-31,2018-09-30,2018-11-30,-26.186,-0.046,0.225,0.069,-0.028,2.630,2.501,0.509,SRE
86136,2017-12-31,2018-09-30,2018-12-31,-24.589,-0.046,0.225,0.069,-0.028,2.630,2.501,0.509,SRE
86136,2017-12-31,2018-09-30,2019-01-31,-26.586,-0.046,0.225,0.069,-0.028,2.630,2.501,0.509,SRE
86136,2018-12-31,2018-12-31,2019-02-28,35.216,0.090,0.222,0.075,0.064,2.412,2.520,0.485,SRE
86136,2018-12-31,2018-12-31,2019-03-31,36.801,0.090,0.222,0.075,0.064,2.412,2.520,0.485,SRE
86136,2018-12-31,2018-12-31,2019-04-30,37.412,0.090,0.222,0.075,0.064,2.412,2.520,0.485,SRE
86136,2018-12-31,2019-03-31,2019-05-31,20.475,0.102,0.220,0.063,0.064,2.486,2.219,0.509,SRE
86136,2018-12-31,2019-03-31,2019-06-30,21.408,0.102,0.220,0.063,0.064,2.486,2.219,0.509,SRE
86136,2018-12-31,2019-03-31,2019-07-31,21.095,0.102,0.220,0.063,0.064,2.486,2.219,0.509,SRE
86136,2018-12-31,2019-06-30,2019-08-31,10.895,0.187,0.205,0.060,0.116,2.453,2.007,0.449,SRE
86136,2018-12-31,2019-06-30,2019-09-30,11.355,0.187,0.205,0.060,0.116,2.453,2.007,0.449,SRE
86136,2018-12-31,2019-06-30,2019-10-31,11.116,0.187,0.205,0.060,0.116,2.453,2.007,0.449,SRE
86136,2018-12-31,2019-09-30,2019-11-30,9.575,0.215,0.229,0.065,0.133,2.419,2.179,0.395,SRE
86136,2018-12-31,2019-09-30,2019-12-31,9.849,0.215,0.229,0.065,0.133,2.419,2.179,0.395,SRE
86136,2018-12-31,2019-09-30,2020-01-31,10.445,0.215,0.229,0.065,0.133,2.419,2.179,0.395,SRE
86136,2019-12-31,2019-12-31,2020-02-29,22.803,0.173,0.243,0.066,0.099,2.199,2.253,0.365,SRE
86136,2019-12-31,2019-12-31,2020-03-31,18.432,0.173,0.243,0.066,0.099,2.199,2.253,0.365,SRE
86136,2019-12-31,2019-12-31,2020-04-30,20.204,0.173,0.243,0.066,0.099,2.199,2.253,0.365,SRE
86136,2019-12-31,2020-03-31,2020-05-31,9.497,0.189,0.271,0.072,0.111,2.328,2.526,0.390,SRE
86136,2019-12-31,2020-03-31,2020-06-30,8.814,0.189,0.271,0.072,0.111,2.328,2.526,0.390,SRE
86136,2019-12-31,2020-03-31,2020-07-31,9.358,0.189,0.271,0.072,0.111,2.328,2.526,0.390,SRE
86136,2019-12-31,2020-06-30,2020-08-31,8.528,0.200,0.284,0.074,0.116,2.150,2.700,0.497,SRE
86136,2019-12-31,2020-06-30,2020-09-30,8.163,0.200,0.284,0.074,0.116,2.150,2.700,0.497,SRE
86136,2019-12-31,2020-06-30,2020-10-31,8.646,0.200,0.284,0.074,0.116,2.150,2.700,0.497,SRE
86136,2019-12-31,2020-09-30,2020-11-30,9.821,0.184,0.258,0.068,0.100,2.017,2.469,0.591,SRE
86136,2019-12-31,2020-09-30,2020-12-31,9.816,0.184,0.258,0.068,0.100,2.017,2.469,0.591,SRE
86136,2019-12-31,2020-09-30,2021-01-31,9.535,0.184,0.258,0.068,0.100,2.017,2.469,0.591,SRE
86136,2020-12-31,2020-12-31,2021-02-28,17.626,0.184,0.249,0.068,0.097,1.782,2.453,0.660,SRE
86136,2020-12-31,2020-12-31,2021-03-31,20.149,0.184,0.249,0.068,0.097,1.782,2.453,0.660,SRE
86136,2020-12-31,2020-12-31,2021-04-30,20.907,0.184,0.249,0.068,0.097,1.782,2.453,0.660,SRE
86136,2020-12-31,2021-03-31,2021-05-31,9.528,0.195,0.242,0.067,0.101,1.795,2.462,0.735,SRE
86136,2020-12-31,2021-03-31,2021-06-30,9.316,0.195,0.242,0.067,0.101,1.795,2.462,0.735,SRE
86136,2020-12-31,2021-03-31,2021-07-31,9.188,0.195,0.242,0.067,0.101,1.795,2.462,0.735,SRE
86136,2020-12-31,2021-06-30,2021-08-31,9.591,0.187,0.220,0.064,0.093,1.760,2.314,0.658,SRE
86136,2020-12-31,2021-06-30,2021-09-30,9.167,0.187,0.220,0.064,0.093,1.760,2.314,0.658,SRE
86136,2020-12-31,2021-06-30,2021-10-31,9.249,0.187,0.220,0.064,0.093,1.760,2.314,0.658,SRE
86136,2020-12-31,2021-09-30,2021-11-30,17.027,0.096,0.219,0.066,0.047,1.772,2.376,0.502,SRE
86136,2020-12-31,2021-09-30,2021-12-31,18.790,0.096,0.219,0.066,0.047,1.772,2.376,0.502,SRE
86136,2020-12-31,2021-09-30,2022-01-31,19.625,0.096,0.219,0.066,0.047,1.772,2.376,0.502,SRE
86136,2021-12-31,2021-12-31,2022-02-28,35.965,0.103,0.222,0.068,0.051,1.716,2.586,0.436,SRE
86136,2021-12-31,2021-12-31,2022-03-31,41.925,0.103,0.222,0.068,0.051,1.716,2.586,0.436,SRE
86136,2021-12-31,2021-12-31,2022-04-30,40.239,0.103,0.222,0.068,0.051,1.716,2.586,0.436,SRE
86136,2021-12-31,2022-03-31,2022-05-31,25.845,0.078,0.210,0.068,0.039,1.769,2.589,0.489,SRE
86136,2021-12-31,2022-03-31,2022-06-30,23.702,0.078,0.210,0.068,0.039,1.769,2.589,0.489,SRE
86136,2021-12-31,2022-03-31,2022-07-31,26.151,0.078,0.210,0.068,0.039,1.769,2.589,0.489,SRE
86136,2021-12-31,2022-06-30,2022-08-31,23.105,0.082,0.213,0.070,0.042,1.780,2.740,0.541,SRE
86136,2021-12-31,2022-06-30,2022-09-30,21.000,0.082,0.213,0.070,0.042,1.780,2.740,0.541,SRE
86136,2021-12-31,2022-06-30,2022-10-31,21.140,0.082,0.213,0.070,0.042,1.780,2.740,0.541,SRE
86136,2021-12-31,2022-09-30,2022-11-30,11.654,0.155,0.210,0.070,0.081,1.743,2.740,0.617,SRE
86136,2021-12-31,2022-09-30,2022-12-31,10.837,0.155,0.210,0.070,0.081,1.743,2.740,0.617,SRE
86136,2021-12-31,2022-09-30,2023-01-31,11.243,0.155,0.210,0.070,0.081,1.743,2.740,0.617,SRE
86136,2022-12-31,2022-12-31,2023-02-28,22.653,0.148,0.177,0.061,0.072,1.818,2.193,0.597,SRE
86136,2022-12-31,2022-12-31,2023-03-31,22.834,0.148,0.177,0.061,0.072,1.818,2.193,0.597,SRE
86136,2022-12-31,2022-12-31,2023-04-30,23.488,0.148,0.177,0.061,0.072,1.818,2.193,0.597,SRE
86136,2022-12-31,2023-03-31,2023-05-31,9.248,0.145,0.189,0.070,0.083,1.770,2.487,0.615,SRE
86136,2022-12-31,2023-03-31,2023-06-30,9.381,0.145,0.189,0.070,0.083,1.770,2.487,0.615,SRE
86136,2022-12-31,2023-03-31,2023-07-31,9.602,0.145,0.189,0.070,0.083,1.770,2.487,0.615,SRE
86136,2022-12-31,2023-06-30,2023-08-31,8.900,0.150,0.199,0.071,0.082,1.801,2.411,0.570,SRE
86136,2022-12-31,2023-06-30,2023-09-30,8.622,0.150,0.199,0.071,0.082,1.801,2.411,0.570,SRE
86136,2022-12-31,2023-06-30,2023-10-31,8.876,0.150,0.199,0.071,0.082,1.801,2.411,0.570,SRE
86136,2022-12-31,2023-09-30,2023-11-30,16.849,0.166,0.204,0.070,0.089,1.837,2.276,0.579,SRE
86136,2022-12-31,2023-09-30,2023-12-31,17.279,0.166,0.204,0.070,0.089,1.837,2.276,0.579,SRE
86136,2022-12-31,2023-09-30,2024-01-31,16.546,0.166,0.204,0.070,0.089,1.837,2.276,0.579,SRE
86136,2023-12-31,2023-12-31,2024-02-29,14.739,0.184,0.222,0.072,0.096,1.865,2.298,0.542,SRE
86136,2023-12-31,2023-12-31,2024-03-31,14.996,0.184,0.222,0.072,0.096,1.865,2.298,0.542,SRE
86136,2023-12-31,2023-12-31,2024-04-30,14.954,0.184,0.222,0.072,0.096,1.865,2.298,0.542,SRE
86136,2023-12-31,2024-03-31,2024-05-31,17.061,0.211,0.216,0.063,0.090,1.866,1.837,0.585,SRE
86136,2023-12-31,2024-03-31,2024-06-30,16.846,0.211,0.216,0.063,0.090,1.866,1.837,0.585,SRE
86136,2023-12-31,2024-03-31,2024-07-31,17.732,0.211,0.216,0.063,0.090,1.866,1.837,0.585,SRE
86136,2023-12-31,2024-06-30,2024-08-31,17.560,0.224,0.205,0.059,0.092,1.868,1.663,0.555,SRE
86136,2023-12-31,2024-06-30,2024-09-30,17.870,0.224,0.205,0.059,0.092,1.868,1.663,0.555,SRE
86136,2023-12-31,2024-06-30,2024-10-31,17.814,0.224,0.205,0.059,0.092,1.868,1.663,0.555,SRE
86136,2023-12-31,2024-09-30,2024-11-30,20.632,0.227,0.201,0.056,0.088,1.891,1.517,0.534,SRE
86136,2023-12-31,2024-09-30,2024-12-31,19.322,0.227,0.201,0.056,0.088,1.891,1.517,0.534,SRE
86228,2013-12-31,2014-09-30,2015-01-31,19.451,0.084,0.169,0.124,0.094,1.528,4.136,0.776,RSG
86228,2014-12-31,2014-12-31,2015-02-28,26.745,0.062,0.143,0.112,0.070,1.594,3.553,0.762,RSG
86228,2014-12-31,2014-12-31,2015-03-31,26.510,0.062,0.143,0.112,0.070,1.594,3.553,0.762,RSG
86228,2014-12-31,2014-12-31,2015-04-30,26.556,0.062,0.143,0.112,0.070,1.594,3.553,0.762,RSG
86228,2014-12-31,2015-03-31,2015-05-31,24.418,0.066,0.148,0.117,0.075,1.574,3.805,0.759,RSG
86228,2014-12-31,2015-03-31,2015-06-30,23.739,0.066,0.148,0.117,0.075,1.574,3.805,0.759,RSG
86228,2014-12-31,2015-03-31,2015-07-31,25.776,0.066,0.148,0.117,0.075,1.574,3.805,0.759,RSG
86228,2014-12-31,2015-06-30,2015-08-31,24.249,0.067,0.147,0.117,0.077,1.607,3.863,0.766,RSG
86228,2014-12-31,2015-06-30,2015-09-30,24.379,0.067,0.147,0.117,0.077,1.607,3.863,0.766,RSG
86228,2014-12-31,2015-06-30,2015-10-31,25.882,0.067,0.147,0.117,0.077,1.607,3.863,0.766,RSG
86228,2014-12-31,2015-09-30,2015-11-30,24.680,0.069,0.146,0.117,0.081,1.644,3.937,0.759,RSG
86228,2014-12-31,2015-09-30,2015-12-31,24.713,0.069,0.146,0.117,0.081,1.644,3.937,0.759,RSG
86228,2014-12-31,2015-09-30,2016-01-31,24.551,0.069,0.146,0.117,0.081,1.644,3.937,0.759,RSG
86228,2015-12-31,2015-12-31,2016-02-29,21.455,0.082,0.163,0.126,0.090,1.647,4.503,0.671,RSG
86228,2015-12-31,2015-12-31,2016-03-31,22.371,0.082,0.163,0.126,0.090,1.647,4.503,0.671,RSG
86228,2015-12-31,2015-12-31,2016-04-30,22.099,0.082,0.163,0.126,0.090,1.647,4.503,0.671,RSG
86228,2015-12-31,2016-03-31,2016-05-31,23.100,0.080,0.161,0.124,0.088,1.655,4.424,0.709,RSG
86228,2015-12-31,2016-03-31,2016-06-30,24.550,0.080,0.161,0.124,0.088,1.655,4.424,0.709,RSG
86228,2015-12-31,2016-03-31,2016-07-31,24.526,0.080,0.161,0.124,0.088,1.655,4.424,0.709,RSG
86228,2015-12-31,2016-06-30,2016-08-31,24.288,0.078,0.161,0.125,0.087,1.655,4.440,0.692,RSG
86228,2015-12-31,2016-06-30,2016-09-30,24.255,0.078,0.161,0.125,0.087,1.655,4.440,0.692,RSG
86228,2015-12-31,2016-06-30,2016-10-31,25.303,0.078,0.161,0.125,0.087,1.655,4.440,0.692,RSG
86228,2015-12-31,2016-09-30,2016-11-30,32.262,0.064,0.163,0.127,0.071,1.664,4.573,0.680,RSG
86228,2015-12-31,2016-09-30,2016-12-31,33.169,0.064,0.163,0.127,0.071,1.664,4.573,0.680,RSG
86228,2015-12-31,2016-09-30,2017-01-31,33.360,0.064,0.163,0.127,0.071,1.664,4.573,0.680,RSG
86228,2016-12-31,2016-12-31,2017-02-28,34.803,0.065,0.166,0.129,0.074,1.682,4.731,0.709,RSG
86228,2016-12-31,2016-12-31,2017-03-31,35.287,0.065,0.166,0.129,0.074,1.682,4.731,0.709,RSG
86228,2016-12-31,2016-12-31,2017-04-30,35.388,0.065,0.166,0.129,0.074,1.682,4.731,0.709,RSG
86228,2016-12-31,2017-03-31,2017-05-31,34.016,0.068,0.166,0.130,0.083,1.682,4.837,0.700,RSG
86228,2016-12-31,2017-03-31,2017-06-30,34.080,0.068,0.166,0.130,0.083,1.682,4.837,0.700,RSG
86228,2016-12-31,2017-03-31,2017-07-31,34.342,0.068,0.166,0.130,0.083,1.682,4.837,0.700,RSG
86228,2016-12-31,2017-06-30,2017-08-31,33.456,0.069,0.166,0.132,0.087,1.694,4.963,0.643,RSG
86228,2016-12-31,2017-06-30,2017-09-30,33.877,0.069,0.166,0.132,0.087,1.694,4.963,0.643,RSG
86228,2016-12-31,2017-06-30,2017-10-31,33.369,0.069,0.166,0.132,0.087,1.694,4.963,0.643,RSG
86228,2016-12-31,2017-09-30,2017-11-30,27.517,0.081,0.165,0.133,0.105,1.700,4.961,0.597,RSG
86228,2016-12-31,2017-09-30,2017-12-31,28.648,0.081,0.165,0.133,0.105,1.700,4.961,0.597,RSG
86228,2016-12-31,2017-09-30,2018-01-31,29.153,0.081,0.165,0.133,0.105,1.700,4.961,0.597,RSG
86228,2017-12-31,2017-12-31,2018-02-28,17.820,0.127,0.163,0.133,0.163,1.657,4.923,0.545,RSG
86228,2017-12-31,2017-12-31,2018-03-31,17.568,0.127,0.163,0.133,0.163,1.657,4.923,0.545,RSG
86228,2017-12-31,2017-12-31,2018-04-30,17.156,0.127,0.163,0.133,0.163,1.657,4.923,0.545,RSG
86228,2017-12-31,2018-03-31,2018-05-31,17.028,0.132,0.165,0.135,0.172,1.690,4.869,0.531,RSG
86228,2017-12-31,2018-03-31,2018-06-30,17.263,0.132,0.165,0.135,0.172,1.690,4.869,0.531,RSG
86228,2017-12-31,2018-03-31,2018-07-31,18.303,0.132,0.165,0.135,0.172,1.690,4.869,0.531,RSG
86228,2017-12-31,2018-06-30,2018-08-31,18.025,0.135,0.163,0.133,0.174,1.689,4.666,0.568,RSG
86228,2017-12-31,2018-06-30,2018-09-30,17.853,0.135,0.163,0.133,0.174,1.689,4.666,0.568,RSG
86228,2017-12-31,2018-06-30,2018-10-31,17.857,0.135,0.163,0.133,0.174,1.689,4.666,0.568,RSG
86228,2017-12-31,2018-09-30,2018-11-30,18.371,0.139,0.164,0.133,0.178,1.682,4.561,0.573,RSG
86228,2017-12-31,2018-09-30,2018-12-31,17.124,0.139,0.164,0.133,0.178,1.682,4.561,0.573,RSG
86228,2017-12-31,2018-09-30,2019-01-31,18.221,0.139,0.164,0.133,0.178,1.682,4.561,0.573,RSG
86228,2018-12-31,2018-12-31,2019-02-28,24.820,0.103,0.166,0.131,0.131,1.727,4.501,0.575,RSG
86228,2018-12-31,2018-12-31,2019-03-31,25.437,0.103,0.166,0.131,0.131,1.727,4.501,0.575,RSG
86228,2018-12-31,2018-12-31,2019-04-30,26.209,0.103,0.166,0.131,0.131,1.727,4.501,0.575,RSG
86228,2018-12-31,2019-03-31,2019-05-31,26.769,0.102,0.167,0.132,0.131,1.720,4.545,0.541,RSG
86228,2018-12-31,2019-03-31,2019-06-30,27.418,0.102,0.167,0.132,0.131,1.720,4.545,0.541,RSG
86228,2018-12-31,2019-03-31,2019-07-31,28.054,0.102,0.167,0.132,0.131,1.720,4.545,0.541,RSG
86228,2018-12-31,2019-06-30,2019-08-31,27.632,0.103,0.168,0.132,0.133,1.736,4.695,0.481,RSG
86228,2018-12-31,2019-06-30,2019-09-30,26.796,0.103,0.168,0.132,0.133,1.736,4.695,0.481,RSG
86228,2018-12-31,2019-06-30,2019-10-31,27.093,0.103,0.168,0.132,0.133,1.736,4.695,0.481,RSG
86228,2018-12-31,2019-09-30,2019-11-30,26.463,0.106,0.168,0.132,0.137,1.760,4.774,0.467,RSG
86228,2018-12-31,2019-09-30,2019-12-31,26.755,0.106,0.168,0.132,0.137,1.760,4.774,0.467,RSG
86228,2018-12-31,2019-09-30,2020-01-31,28.373,0.106,0.168,0.132,0.137,1.760,4.774,0.467,RSG
86228,2019-12-31,2019-12-31,2020-02-29,27.105,0.104,0.172,0.130,0.134,1.794,4.649,0.524,RSG
86228,2019-12-31,2019-12-31,2020-03-31,22.541,0.104,0.172,0.130,0.134,1.794,4.649,0.524,RSG
86228,2019-12-31,2019-12-31,2020-04-30,23.526,0.104,0.172,0.130,0.134,1.794,4.649,0.524,RSG
86228,2019-12-31,2020-03-31,2020-05-31,25.284,0.105,0.171,0.132,0.136,1.795,5.245,0.543,RSG
86228,2019-12-31,2020-03-31,2020-06-30,24.275,0.105,0.171,0.132,0.136,1.795,5.245,0.543,RSG
86228,2019-12-31,2020-03-31,2020-07-31,25.814,0.105,0.171,0.132,0.136,1.795,5.245,0.543,RSG
86228,2019-12-31,2020-06-30,2020-08-31,28.097,0.104,0.176,0.132,0.132,1.797,5.578,0.633,RSG
86228,2019-12-31,2020-06-30,2020-09-30,28.288,0.104,0.176,0.132,0.132,1.797,5.578,0.633,RSG
86228,2019-12-31,2020-06-30,2020-10-31,26.718,0.104,0.176,0.132,0.132,1.797,5.578,0.633,RSG
86228,2019-12-31,2020-09-30,2020-11-30,30.320,0.101,0.182,0.133,0.126,1.787,6.090,0.721,RSG
86228,2019-12-31,2020-09-30,2020-12-31,30.188,0.101,0.182,0.133,0.126,1.787,6.090,0.721,RSG
86228,2019-12-31,2020-09-30,2021-01-31,28.376,0.101,0.182,0.133,0.126,1.787,6.090,0.721,RSG
86228,2020-12-31,2020-12-31,2021-02-28,29.500,0.095,0.186,0.131,0.117,1.762,5.495,0.667,RSG
86228,2020-12-31,2020-12-31,2021-03-31,32.897,0.095,0.186,0.131,0.117,1.762,5.495,0.667,RSG
86228,2020-12-31,2020-12-31,2021-04-30,35.199,0.095,0.186,0.131,0.117,1.762,5.495,0.667,RSG
86228,2020-12-31,2021-03-31,2021-05-31,34.226,0.100,0.191,0.136,0.123,1.747,7.306,0.726,RSG
86228,2020-12-31,2021-03-31,2021-06-30,34.486,0.100,0.191,0.136,0.123,1.747,7.306,0.726,RSG
86228,2020-12-31,2021-03-31,2021-07-31,37.103,0.100,0.191,0.136,0.123,1.747,7.306,0.726,RSG
86228,2020-12-31,2021-06-30,2021-08-31,35.365,0.106,0.191,0.140,0.133,1.735,7.899,0.696,RSG
86228,2020-12-31,2021-06-30,2021-09-30,34.205,0.106,0.191,0.140,0.133,1.735,7.899,0.696,RSG
86228,2020-12-31,2021-06-30,2021-10-31,38.348,0.106,0.191,0.140,0.133,1.735,7.899,0.696,RSG
86228,2020-12-31,2021-09-30,2021-11-30,34.805,0.111,0.192,0.143,0.142,1.733,8.463,0.663,RSG
86228,2020-12-31,2021-09-30,2021-12-31,36.697,0.111,0.192,0.143,0.142,1.733,8.463,0.663,RSG
86228,2020-12-31,2021-09-30,2022-01-31,33.595,0.111,0.192,0.143,0.142,1.733,8.463,0.663,RSG
86228,2021-12-31,2021-12-31,2022-02-28,29.772,0.114,0.186,0.138,0.148,1.779,8.417,0.708,RSG
86228,2021-12-31,2021-12-31,2022-03-31,32.797,0.114,0.186,0.138,0.148,1.779,8.417,0.708,RSG
86228,2021-12-31,2021-12-31,2022-04-30,33.235,0.114,0.186,0.138,0.148,1.779,8.417,0.708,RSG
86228,2021-12-31,2022-03-31,2022-05-31,31.716,0.115,0.186,0.145,0.153,1.757,8.641,0.693,RSG
86228,2021-12-31,2022-03-31,2022-06-30,31.012,0.115,0.186,0.145,0.153,1.757,8.641,0.693,RSG
86228,2021-12-31,2022-03-31,2022-07-31,32.858,0.115,0.186,0.145,0.153,1.757,8.641,0.693,RSG
86228,2021-12-31,2022-06-30,2022-08-31,32.734,0.113,0.186,0.148,0.156,1.842,8.589,0.716,RSG
86228,2021-12-31,2022-06-30,2022-09-30,31.202,0.113,0.186,0.148,0.156,1.842,8.589,0.716,RSG
86228,2021-12-31,2022-06-30,2022-10-31,30.417,0.113,0.186,0.148,0.156,1.842,8.589,0.716,RSG
86228,2021-12-31,2022-09-30,2022-11-30,30.413,0.112,0.185,0.148,0.161,1.903,8.123,0.719,RSG
86228,2021-12-31,2022-09-30,2022-12-31,28.164,0.112,0.185,0.148,0.161,1.903,8.123,0.719,RSG
86228,2021-12-31,2022-09-30,2023-01-31,27.253,0.112,0.185,0.148,0.161,1.903,8.123,0.719,RSG
86228,2022-12-31,2022-12-31,2023-02-28,27.490,0.110,0.183,0.144,0.159,1.999,7.510,0.695,RSG
86228,2022-12-31,2022-12-31,2023-03-31,28.832,0.110,0.183,0.144,0.159,1.999,7.510,0.695,RSG
86228,2022-12-31,2022-12-31,2023-04-30,30.836,0.110,0.183,0.144,0.159,1.999,7.510,0.695,RSG
86228,2022-12-31,2023-03-31,2023-05-31,29.568,0.108,0.181,0.147,0.163,1.995,6.976,0.714,RSG
86228,2022-12-31,2023-03-31,2023-06-30,31.977,0.108,0.181,0.147,0.163,1.995,6.976,0.714,RSG
86228,2022-12-31,2023-03-31,2023-07-31,31.547,0.108,0.181,0.147,0.163,1.995,6.976,0.714,RSG
86228,2022-12-31,2023-06-30,2023-08-31,29.000,0.109,0.183,0.145,0.164,1.961,6.660,0.721,RSG
86228,2022-12-31,2023-06-30,2023-09-30,28.674,0.109,0.183,0.145,0.164,1.961,6.660,0.721,RSG
86228,2022-12-31,2023-06-30,2023-10-31,29.877,0.109,0.183,0.145,0.164,1.961,6.660,0.721,RSG
86228,2022-12-31,2023-09-30,2023-11-30,31.364,0.112,0.184,0.147,0.167,1.940,6.499,0.683,RSG
86228,2022-12-31,2023-09-30,2023-12-31,31.959,0.112,0.184,0.147,0.167,1.940,6.499,0.683,RSG
86228,2022-12-31,2023-09-30,2024-01-31,33.163,0.112,0.184,0.147,0.167,1.940,6.499,0.683,RSG
86228,2023-12-31,2023-12-31,2024-02-29,33.565,0.116,0.189,0.145,0.171,1.979,6.577,0.563,RSG
86228,2023-12-31,2023-12-31,2024-03-31,34.998,0.116,0.189,0.145,0.171,1.979,6.577,0.563,RSG
86228,2023-12-31,2023-12-31,2024-04-30,35.046,0.116,0.189,0.145,0.171,1.979,6.577,0.563,RSG
86228,2023-12-31,2024-03-31,2024-05-31,32.489,0.118,0.191,0.152,0.176,1.928,6.525,0.593,RSG
86228,2023-12-31,2024-03-31,2024-06-30,34.095,0.118,0.191,0.152,0.176,1.928,6.525,0.593,RSG
86228,2023-12-31,2024-03-31,2024-07-31,34.091,0.118,0.191,0.152,0.176,1.928,6.525,0.593,RSG
86228,2023-12-31,2024-06-30,2024-08-31,34.876,0.121,0.192,0.154,0.180,1.922,6.545,0.563,RSG
86228,2023-12-31,2024-06-30,2024-09-30,33.642,0.121,0.192,0.154,0.180,1.922,6.545,0.563,RSG
86228,2023-12-31,2024-06-30,2024-10-31,33.166,0.121,0.192,0.154,0.180,1.922,6.545,0.563,RSG
86228,2023-12-31,2024-09-30,2024-11-30,34.928,0.125,0.197,0.156,0.185,1.902,6.618,0.578,RSG
86228,2023-12-31,2024-09-30,2024-12-31,32.189,0.125,0.197,0.156,0.185,1.902,6.618,0.578,RSG
86580,2014-01-31,2014-10-31,2015-01-31,0.471,0.128,0.154,0.138,0.130,0.631,16.607,5.929,NVDA
86580,2014-01-31,2014-10-31,2015-02-28,0.541,0.128,0.154,0.138,0.130,0.631,16.607,5.929,NVDA
86580,2015-01-31,2015-01-31,2015-03-31,18.683,0.135,0.162,0.135,0.136,0.630,16.452,6.376,NVDA
86580,2015-01-31,2015-01-31,2015-04-30,19.817,0.135,0.162,0.135,0.136,0.630,16.452,6.376,NVDA
86580,2015-01-31,2015-01-31,2015-05-31,19.759,0.135,0.162,0.135,0.136,0.630,16.452,6.376,NVDA
86580,2015-01-31,2015-04-30,2015-06-30,0.449,0.133,0.166,0.144,0.140,0.619,16.794,6.216,NVDA
86580,2015-01-31,2015-04-30,2015-07-31,0.445,0.133,0.166,0.144,0.140,0.619,16.794,6.216,NVDA
86580,2015-01-31,2015-04-30,2015-08-31,0.502,0.133,0.166,0.144,0.140,0.619,16.794,6.216,NVDA
86580,2015-01-31,2015-07-31,2015-09-30,0.656,0.110,0.167,0.143,0.115,0.633,17.690,6.165,NVDA
86580,2015-01-31,2015-07-31,2015-10-31,0.755,0.110,0.167,0.143,0.115,0.633,17.690,6.165,NVDA
86580,2015-01-31,2015-07-31,2015-11-30,0.844,0.110,0.167,0.143,0.115,0.633,17.690,6.165,NVDA
86580,2015-01-31,2015-10-31,2015-12-31,0.770,0.123,0.172,0.147,0.131,0.625,17.988,6.439,NVDA
86580,2015-01-31,2015-10-31,2016-01-31,0.684,0.123,0.172,0.147,0.131,0.625,17.988,6.439,NVDA
86580,2015-01-31,2015-10-31,2016-02-29,0.733,0.123,0.172,0.147,0.131,0.625,17.988,6.439,NVDA
86580,2016-01-31,2016-01-31,2016-03-31,32.991,0.123,0.179,0.150,0.130,0.649,19.106,2.575,NVDA
86580,2016-01-31,2016-01-31,2016-04-30,32.898,0.123,0.179,0.150,0.130,0.649,19.106,2.575,NVDA
86580,2016-01-31,2016-01-31,2016-05-31,43.259,0.123,0.179,0.150,0.130,0.649,19.106,2.575,NVDA
86580,2016-01-31,2016-04-30,2016-06-30,0.988,0.133,0.191,0.163,0.146,0.646,20.936,3.572,NVDA
86580,2016-01-31,2016-04-30,2016-07-31,1.200,0.133,0.191,0.163,0.146,0.646,20.936,3.572,NVDA
86580,2016-01-31,2016-04-30,2016-08-31,1.289,0.133,0.191,0.163,0.146,0.646,20.936,3.572,NVDA
86580,2016-01-31,2016-07-31,2016-09-30,1.105,0.170,0.207,0.183,0.199,0.639,23.417,2.983,NVDA
