,permno,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER,year,Revenue,EPS
19654,79103,2019-02-28,23.103,0.139,0.19,0.267,2.212,21.566,13.833,0.91,ORLY,2019,10149.985,18.07
19655,79103,2019-03-31,24.118,0.139,0.19,0.267,2.212,21.566,13.833,0.91,ORLY,2019,10149.985,18.07
19656,79103,2019-04-30,23.514,0.139,0.19,0.267,2.212,21.566,13.833,0.91,ORLY,2019,10149.985,18.07
19657,79103,2019-05-31,22.439,0.139,0.19,0.267,2.612,19.942,14.33,0.894,ORLY,2019,10149.985,18.07
19658,79103,2019-06-30,22.315,0.139,0.19,0.267,2.612,19.942,14.33,0.894,ORLY,2019,10149.985,18.07
19659,79103,2019-07-31,23.007,0.139,0.19,0.267,2.612,19.942,14.33,0.894,ORLY,2019,10149.985,18.07
19660,79103,2019-08-31,22.87,0.137,0.189,0.251,2.654,25.396,14.074,0.877,ORLY,2019,10149.985,18.07
19661,79103,2019-09-30,23.749,0.137,0.189,0.251,2.654,25.396,14.074,0.877,ORLY,2019,10149.985,18.07
19662,79103,2019-10-31,25.954,0.137,0.189,0.251,2.654,25.396,14.074,0.877,ORLY,2019,10149.985,18.07
19663,79103,2019-11-30,25.492,0.137,0.191,0.241,3.036,36.242,14.008,0.852,ORLY,2019,10149.985,18.07
19664,79103,2019-12-31,25.26,0.137,0.191,0.241,3.036,36.242,14.008,0.852,ORLY,2019,10149.985,18.07
19665,79103,2020-01-31,23.406,0.137,0.191,0.241,3.036,36.242,14.008,0.852,ORLY,2020,11604.493,23.74
19666,79103,2020-02-29,20.622,0.137,0.189,0.234,2.811,25.972,12.556,0.858,ORLY,2020,11604.493,23.74
19667,79103,2020-03-31,16.837,0.137,0.189,0.234,2.811,25.972,12.556,0.858,ORLY,2020,11604.493,23.74
19668,79103,2020-04-30,21.607,0.137,0.189,0.234,2.811,25.972,12.556,0.858,ORLY,2020,11604.493,23.74
19669,79103,2020-05-31,23.427,0.134,0.186,0.211,3.526,50.893,13.094,0.857,ORLY,2020,11604.493,23.74
19670,79103,2020-06-30,23.676,0.134,0.186,0.211,3.526,50.893,13.094,0.857,ORLY,2020,11604.493,23.74
19671,79103,2020-07-31,26.804,0.134,0.186,0.211,3.526,50.893,13.094,0.857,ORLY,2020,11604.493,23.74
19672,79103,2020-08-31,22.836,0.144,0.199,0.229,4.936,33.821,14.042,0.885,ORLY,2020,11604.493,23.74
19673,79103,2020-09-30,22.613,0.144,0.199,0.229,4.936,33.821,14.042,0.885,ORLY,2020,11604.493,23.74
19674,79103,2020-10-31,21.412,0.144,0.199,0.229,4.936,33.821,14.042,0.885,ORLY,2020,11604.493,23.74
19675,79103,2020-11-30,19.778,0.15,0.207,0.239,3.869,24.524,14.719,0.928,ORLY,2020,11604.493,23.74
19676,79103,2020-12-31,20.231,0.15,0.207,0.239,3.869,24.524,14.719,0.928,ORLY,2020,11604.493,23.74
19677,79103,2021-01-31,19.02,0.15,0.207,0.239,3.869,24.524,14.719,0.928,ORLY,2021,13327.563,31.39
19678,79103,2021-02-28,19.011,0.151,0.208,0.245,4.239,81.681,14.123,0.855,ORLY,2021,13327.563,31.39
19679,79103,2021-03-31,21.558,0.151,0.208,0.245,4.239,81.681,14.123,0.855,ORLY,2021,13327.563,31.39
19680,79103,2021-04-30,23.497,0.151,0.208,0.245,4.239,81.681,14.123,0.855,ORLY,2021,13327.563,31.39
19681,79103,2021-05-31,20.095,0.16,0.22,0.256,3.71,32.305,16.873,0.892,ORLY,2021,13327.563,31.39
19682,79103,2021-06-30,21.262,0.16,0.22,0.256,3.71,32.305,16.873,0.892,ORLY,2021,13327.563,31.39
19683,79103,2021-07-31,22.675,0.16,0.22,0.256,3.71,32.305,16.873,0.892,ORLY,2021,13327.563,31.39
19684,79103,2021-08-31,21.324,0.159,0.218,0.257,3.13,44.181,17.695,0.861,ORLY,2021,13327.563,31.39
19685,79103,2021-09-30,21.933,0.159,0.218,0.257,3.13,44.181,17.695,0.861,ORLY,2021,13327.563,31.39
19686,79103,2021-10-31,22.337,0.159,0.218,0.257,3.13,44.181,17.695,0.861,ORLY,2021,13327.563,31.39
19687,79103,2021-11-30,22.12,0.158,0.216,0.259,3.885,223.566,18.705,0.806,ORLY,2021,13327.563,31.39
19688,79103,2021-12-31,24.479,0.158,0.216,0.259,3.885,223.566,18.705,0.806,ORLY,2021,13327.563,31.39
19689,79103,2022-01-31,22.591,0.158,0.216,0.259,3.885,223.566,18.705,0.806,ORLY,2022,14409.86,33.75
19690,79103,2022-02-28,20.876,0.162,0.219,0.278,0.15,-177.43,19.221,0.767,ORLY,2022,14409.86,33.75
19691,79103,2022-03-31,22.024,0.162,0.219,0.278,0.15,-177.43,19.221,0.767,ORLY,2022,14409.86,33.75
19692,79103,2022-04-30,19.503,0.162,0.219,0.278,0.15,-177.43,19.221,0.767,ORLY,2022,14409.86,33.75
19693,79103,2022-05-31,20.416,0.159,0.214,0.273,5.433,-149.55,20.377,0.77,ORLY,2022,14409.86,33.75
19694,79103,2022-06-30,20.242,0.159,0.214,0.273,5.433,-149.55,20.377,0.77,ORLY,2022,14409.86,33.75
19695,79103,2022-07-31,22.544,0.159,0.214,0.273,5.433,-149.55,20.377,0.77,ORLY,2022,14409.86,33.75
19696,79103,2022-08-31,22.026,0.156,0.211,0.274,5.411,-29.811,20.437,0.752,ORLY,2022,14409.86,33.75
19697,79103,2022-09-30,22.223,0.156,0.211,0.274,5.411,-29.811,20.437,0.752,ORLY,2022,14409.86,33.75
19698,79103,2022-10-31,26.451,0.156,0.211,0.274,5.411,-29.811,20.437,0.752,ORLY,2022,14409.86,33.75
19699,79103,2022-11-30,26.422,0.154,0.21,0.279,0.15,-18.648,19.639,0.735,ORLY,2022,14409.86,33.75
19700,79103,2022-12-31,25.796,0.154,0.21,0.279,0.15,-18.648,19.639,0.735,ORLY,2022,14409.86,33.75
19701,79103,2023-01-31,24.216,0.154,0.21,0.279,0.15,-18.648,19.639,0.735,ORLY,2023,15812.25,38.8
19702,79103,2023-02-28,24.824,0.151,0.207,0.274,0.15,-12.905,18.274,0.715,ORLY,2023,15812.25,38.8
19703,79103,2023-03-31,25.388,0.151,0.207,0.274,0.15,-12.905,18.274,0.715,ORLY,2023,15812.25,38.8
19704,79103,2023-04-30,27.432,0.151,0.207,0.274,0.15,-12.905,18.274,0.715,ORLY,2023,15812.25,38.8
19705,79103,2023-05-31,26.107,0.149,0.204,0.279,0.15,-10.984,18.092,0.715,ORLY,2023,15812.25,38.8
19706,79103,2023-06-30,27.61,0.149,0.204,0.279,0.15,-10.984,18.092,0.715,ORLY,2023,15812.25,38.8
19707,79103,2023-07-31,26.757,0.149,0.204,0.279,0.15,-10.984,18.092,0.715,ORLY,2023,15812.25,38.8
19708,79103,2023-08-31,26.081,0.148,0.203,0.278,0.15,-10.262,17.171,0.701,ORLY,2023,15812.25,38.8
19709,79103,2023-09-30,25.225,0.148,0.203,0.278,0.15,-10.262,17.171,0.701,ORLY,2023,15812.25,38.8
19710,79103,2023-10-31,25.824,0.148,0.203,0.278,0.15,-10.262,17.171,0.701,ORLY,2023,15812.25,38.8
19711,79103,2023-11-30,26.148,0.149,0.203,0.28,0.15,-9.632,16.917,0.699,ORLY,2023,15812.25,38.8
19712,79103,2023-12-31,25.288,0.149,0.203,0.28,0.15,-9.632,16.917,0.699,ORLY,2023,15812.25,38.8
19713,79103,2024-01-31,27.231,0.149,0.203,0.28,0.15,-9.632,16.917,0.699,ORLY,2024,16708.479,40.91
19714,79103,2024-02-29,28.267,0.148,0.202,0.271,0.15,-8.976,15.259,0.725,ORLY,2024,16708.479,40.91
19715,79103,2024-03-31,29.344,0.148,0.202,0.271,0.15,-8.976,15.259,0.725,ORLY,2024,16708.479,40.91
19716,79103,2024-04-30,26.339,0.148,0.202,0.271,0.15,-8.976,15.259,0.725,ORLY,2024,16708.479,40.91
19717,79103,2024-05-31,24.448,0.148,0.2,0.272,0.15,-9.425,15.04,0.703,ORLY,2024,16708.479,40.91
19718,79103,2024-06-30,26.804,0.148,0.2,0.272,0.15,-9.425,15.04,0.703,ORLY,2024,16708.479,40.91
19719,79103,2024-07-31,28.587,0.148,0.2,0.272,0.15,-9.425,15.04,0.703,ORLY,2024,16708.479,40.91
19720,79103,2024-08-31,28.441,0.146,0.198,0.267,0.15,-9.654,14.724,0.705,ORLY,2024,16708.479,40.91
19721,79103,2024-09-30,28.986,0.146,0.198,0.267,0.15,-9.654,14.724,0.705,ORLY,2024,16708.479,40.91
19722,79103,2024-10-31,29.024,0.146,0.198,0.267,0.15,-9.654,14.724,0.705,ORLY,2024,16708.479,40.91
19723,79103,2024-11-30,30.773,0.145,0.196,0.263,0.15,-10.273,14.471,0.707,ORLY,2024,16708.479,40.91
19724,79103,2024-12-31,29.351,0.145,0.196,0.263,0.15,-10.273,14.471,0.707,ORLY,2024,16708.479,40.91
19725,79323,2015-01-31,11.293,0.082,0.122,0.035,0.126,4.253,12.622,1.257,ALL,2015,35806.0,5.12
19726,79323,2015-01-31,11.293,0.082,0.122,0.035,0.126,4.253,12.622,1.257,ALL,2015,35326.0,5.12
19727,79323,2015-02-28,11.26,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35806.0,5.12
19728,79323,2015-02-28,11.26,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35326.0,5.12
19729,79323,2015-03-31,11.351,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35806.0,5.12
19730,79323,2015-03-31,11.351,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35326.0,5.12
19731,79323,2015-04-30,11.11,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35806.0,5.12
19732,79323,2015-04-30,11.11,0.082,0.122,0.039,0.134,3.577,13.161,1.257,ALL,2015,35326.0,5.12
19733,79323,2015-05-31,10.325,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35806.0,5.12
19734,79323,2015-05-31,10.325,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35326.0,5.12
19735,79323,2015-06-30,9.949,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35806.0,5.12
19736,79323,2015-06-30,9.949,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35326.0,5.12
19737,79323,2015-07-31,10.575,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35806.0,5.12
19738,79323,2015-07-31,10.575,0.084,0.124,0.038,0.125,3.852,14.065,1.257,ALL,2015,35326.0,5.12
19739,79323,2015-08-31,9.828,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35806.0,5.12
19740,79323,2015-08-31,9.828,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35326.0,5.12
19741,79323,2015-09-30,9.821,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35806.0,5.12
19742,79323,2015-09-30,9.821,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35326.0,5.12
19743,79323,2015-10-31,10.435,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35806.0,5.12
19744,79323,2015-10-31,10.435,0.075,0.114,0.037,0.113,3.903,13.468,1.257,ALL,2015,35326.0,5.12
19745,79323,2015-11-30,10.953,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2015,35806.0,5.12
19746,79323,2015-11-30,10.953,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2015,35326.0,5.12
19747,79323,2015-12-31,10.836,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2015,35806.0,5.12
19748,79323,2015-12-31,10.836,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2015,35326.0,5.12
19749,79323,2016-01-31,10.576,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2016,36710.0,4.72
19750,79323,2016-01-31,10.576,0.071,0.107,0.035,0.11,3.978,12.911,1.257,ALL,2016,36128.0,4.72
19751,79323,2016-02-29,12.566,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36710.0,4.72
19752,79323,2016-02-29,12.566,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36128.0,4.72
19753,79323,2016-03-31,13.341,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36710.0,4.72
19754,79323,2016-03-31,13.341,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36128.0,4.72
19755,79323,2016-04-30,12.881,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36710.0,4.72
19756,79323,2016-04-30,12.881,0.061,0.093,0.033,0.11,3.877,11.243,1.257,ALL,2016,36128.0,4.72
19757,79323,2016-05-31,16.547,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36710.0,4.72
19758,79323,2016-05-31,16.547,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36128.0,4.72
19759,79323,2016-06-30,17.145,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36710.0,4.72
19760,79323,2016-06-30,17.145,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36128.0,4.72
19761,79323,2016-07-31,16.748,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36710.0,4.72
19762,79323,2016-07-31,16.748,0.049,0.074,0.025,0.081,4.155,9.003,1.257,ALL,2016,36128.0,4.72
19763,79323,2016-08-31,17.547,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36710.0,4.72
19764,79323,2016-08-31,17.547,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36128.0,4.72
19765,79323,2016-09-30,17.603,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36710.0,4.72
19766,79323,2016-09-30,17.603,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36128.0,4.72
19767,79323,2016-10-31,17.277,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36710.0,4.72
19768,79323,2016-10-31,17.277,0.047,0.069,0.023,0.079,4.204,8.364,1.257,ALL,2016,36128.0,4.72
19769,79323,2016-11-30,18.949,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2016,36710.0,4.72
19770,79323,2016-11-30,18.949,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2016,36128.0,4.72
19771,79323,2016-12-31,20.087,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2016,36710.0,4.72
19772,79323,2016-12-31,20.087,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2016,36128.0,4.72
19773,79323,2017-01-31,20.382,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2017,38756.0,8.49
19774,79323,2017-01-31,20.382,0.043,0.063,0.021,0.074,4.21,7.739,1.257,ALL,2017,37834.0,8.49
19775,79323,2017-02-28,17.593,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,38756.0,8.49
19776,79323,2017-02-28,17.593,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,37834.0,8.49
19777,79323,2017-03-31,17.45,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,38756.0,8.49
19778,79323,2017-03-31,17.45,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,37834.0,8.49
19779,79323,2017-04-30,17.407,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,38756.0,8.49
19780,79323,2017-04-30,17.407,0.052,0.074,0.028,0.1,3.934,9.044,1.257,ALL,2017,37834.0,8.49
19781,79323,2017-05-31,14.584,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,38756.0,8.49
19782,79323,2017-05-31,14.584,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,37834.0,8.49
19783,79323,2017-06-30,14.939,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,38756.0,8.49
19784,79323,2017-06-30,14.939,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,37834.0,8.49
19785,79323,2017-07-31,15.372,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,38756.0,8.49
19786,79323,2017-07-31,15.372,0.063,0.091,0.031,0.109,4.223,10.883,1.257,ALL,2017,37834.0,8.49
19787,79323,2017-08-31,13.348,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,38756.0,8.49
19788,79323,2017-08-31,13.348,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,37834.0,8.49
19789,79323,2017-09-30,13.556,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,38756.0,8.49
19790,79323,2017-09-30,13.556,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,37834.0,8.49
19791,79323,2017-10-31,13.844,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,38756.0,8.49
19792,79323,2017-10-31,13.844,0.07,0.1,0.034,0.125,4.207,11.745,1.257,ALL,2017,37834.0,8.49
19793,79323,2017-11-30,14.258,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2017,38756.0,8.49
19794,79323,2017-11-30,14.258,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2017,37834.0,8.49
19795,79323,2017-12-31,14.543,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2017,38756.0,8.49
19796,79323,2017-12-31,14.543,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2017,37834.0,8.49
19797,79323,2018-01-31,13.718,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2018,40095.0,6.05
19798,79323,2018-01-31,13.718,0.073,0.105,0.036,0.132,4.194,12.134,1.257,ALL,2018,39364.0,6.05
19799,79323,2018-02-28,11.036,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,40095.0,6.05
19800,79323,2018-02-28,11.036,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,39364.0,6.05
19801,79323,2018-03-31,11.34,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,40095.0,6.05
19802,79323,2018-03-31,11.34,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,39364.0,6.05
19803,79323,2018-04-30,11.701,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,40095.0,6.05
19804,79323,2018-04-30,11.701,0.084,0.105,0.04,0.156,3.975,11.857,1.257,ALL,2018,39364.0,6.05
19805,79323,2018-05-31,10.062,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,40095.0,6.05
19806,79323,2018-05-31,10.062,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,39364.0,6.05
19807,79323,2018-06-30,9.825,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,40095.0,6.05
19808,79323,2018-06-30,9.825,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,39364.0,6.05
19809,79323,2018-07-31,10.239,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,40095.0,6.05
19810,79323,2018-07-31,10.239,0.09,0.109,0.038,0.166,4.033,12.688,1.257,ALL,2018,39364.0,6.05
19811,79323,2018-08-31,10.347,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,40095.0,6.05
19812,79323,2018-08-31,10.347,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,39364.0,6.05
19813,79323,2018-09-30,10.154,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,40095.0,6.05
19814,79323,2018-09-30,10.154,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,39364.0,6.05
19815,79323,2018-10-31,9.848,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,40095.0,6.05
19816,79323,2018-10-31,9.848,0.093,0.11,0.038,0.17,3.971,12.815,1.257,ALL,2018,39364.0,6.05
19817,79323,2018-11-30,8.367,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2018,40095.0,6.05
19818,79323,2018-11-30,8.367,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2018,39364.0,6.05
19819,79323,2018-12-31,7.751,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2018,40095.0,6.05
19820,79323,2018-12-31,7.751,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2018,39364.0,6.05
19821,79323,2019-01-31,8.243,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2019,44958.0,14.25
19822,79323,2019-01-31,8.243,0.099,0.111,0.039,0.183,3.899,13.164,1.257,ALL,2019,44675.0,14.25
19823,79323,2019-02-28,15.836,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44958.0,14.25
19824,79323,2019-02-28,15.836,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44675.0,14.25
19825,79323,2019-03-31,15.802,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44958.0,14.25
19826,79323,2019-03-31,15.802,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44675.0,14.25
19827,79323,2019-04-30,16.621,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44958.0,14.25
19828,79323,2019-04-30,16.621,0.057,0.073,0.029,0.109,4.254,8.657,1.257,ALL,2019,44675.0,14.25
19829,79323,2019-05-31,14.427,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44958.0,14.25
19830,79323,2019-05-31,14.427,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44675.0,14.25
19831,79323,2019-06-30,15.361,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44958.0,14.25
19832,79323,2019-06-30,15.361,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44675.0,14.25
19833,79323,2019-07-31,16.224,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44958.0,14.25
19834,79323,2019-07-31,16.224,0.06,0.086,0.031,0.115,3.984,10.536,1.257,ALL,2019,44675.0,14.25
19835,79323,2019-08-31,14.34,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44958.0,14.25
19836,79323,2019-08-31,14.34,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44675.0,14.25
19837,79323,2019-09-30,15.221,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44958.0,14.25
19838,79323,2019-09-30,15.221,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44675.0,14.25
19839,79323,2019-10-31,14.905,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44958.0,14.25
19840,79323,2019-10-31,14.905,0.062,0.095,0.035,0.12,3.965,12.168,1.257,ALL,2019,44675.0,14.25
19841,79323,2019-11-30,15.595,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2019,44958.0,14.25
19842,79323,2019-11-30,15.595,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2019,44675.0,14.25
19843,79323,2019-12-31,15.749,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2019,44958.0,14.25
19844,79323,2019-12-31,15.749,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2019,44675.0,14.25
19845,79323,2020-01-31,16.602,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2020,45008.0,17.53
19846,79323,2020-01-31,16.602,0.059,0.102,0.038,0.116,3.904,13.368,1.257,ALL,2020,44791.0,17.53
19847,79323,2020-02-29,7.502,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,45008.0,17.53
19848,79323,2020-02-29,7.502,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,44791.0,17.53
19849,79323,2020-03-31,6.538,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,45008.0,17.53
19850,79323,2020-03-31,6.538,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,44791.0,17.53
19851,79323,2020-04-30,7.25,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,45008.0,17.53
19852,79323,2020-04-30,7.25,0.108,0.149,0.061,0.217,3.605,20.401,1.257,ALL,2020,44791.0,17.53
19853,79323,2020-05-31,7.629,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,45008.0,17.53
19854,79323,2020-05-31,7.629,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,44791.0,17.53
19855,79323,2020-06-30,7.566,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,45008.0,17.53
19856,79323,2020-06-30,7.566,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,44791.0,17.53
19857,79323,2020-07-31,7.363,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,45008.0,17.53
19858,79323,2020-07-31,7.363,0.101,0.151,0.055,0.185,3.718,20.246,1.257,ALL,2020,44791.0,17.53
19859,79323,2020-08-31,6.749,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,45008.0,17.53
19860,79323,2020-08-31,6.749,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,44791.0,17.53
19861,79323,2020-09-30,6.832,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,45008.0,17.53
19862,79323,2020-09-30,6.832,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,44791.0,17.53
19863,79323,2020-10-31,6.44,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,45008.0,17.53
19864,79323,2020-10-31,6.44,0.109,0.177,0.064,0.195,3.631,23.466,1.257,ALL,2020,44791.0,17.53
19865,79323,2020-11-30,6.874,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2020,45008.0,17.53
19866,79323,2020-11-30,6.874,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2020,44791.0,17.53
19867,79323,2020-12-31,7.383,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2020,45008.0,17.53
19868,79323,2020-12-31,7.383,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2020,44791.0,17.53
19869,79323,2021-01-31,7.198,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2021,50759.0,17.23
19870,79323,2021-01-31,7.198,0.116,0.184,0.065,0.202,3.598,24.444,1.257,ALL,2021,50588.0,17.23
19871,79323,2021-02-28,6.158,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50759.0,17.23
19872,79323,2021-02-28,6.158,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50588.0,17.23
19873,79323,2021-03-31,6.638,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50759.0,17.23
19874,79323,2021-03-31,6.638,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50588.0,17.23
19875,79323,2021-04-30,7.325,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50759.0,17.23
19876,79323,2021-04-30,7.325,0.124,0.189,0.073,0.205,3.164,26.635,1.257,ALL,2021,50588.0,17.23
19877,79323,2021-05-31,6.134,0.157,0.215,0.079,0.269,3.492,29.56,1.257,ALL,2021,50759.0,17.23
19878,79323,2021-05-31,6.134,0.157,0.215,0.079,0.269,3.492,29.56,1.257,ALL,2021,50588.0,17.23
19879,79323,2021-06-30,5.857,0.157,0.215,0.079,0.269,3.492,29.56,1.257,ALL,2021,50759.0,17.23
